,Title,Published_at,Date,Time,views,Likes,Comment,Month,Youtuber_Name
560,Octoparse- Easy Web Scraping Tool Without Any Coding Knowledge,2021-05-14T13:30:18Z,5/14/2021,13:30:18Z,58021,1033,105,May,KrishNaik
561,Focus In These Things In Data Science Interview #shorts,2021-05-13T17:21:42Z,5/13/2021,17:21:42Z,33276,2055,12,May,KrishNaik
562,Most Important Skills In Data Science For Jobs #shorts,2021-05-13T09:26:44Z,5/13/2021,09:26:44Z,43467,2529,29,May,KrishNaik
563,How Sudhanshu And iNeuron Team Overcome COVID- Precaution To Be Taken-Stay Safe,2021-05-13T04:30:18Z,5/13/2021,04:30:18Z,5702,237,17,May,KrishNaik
564,Tutorial 7- Pyspark With Python|Introduction To Databricks,2021-05-12T12:52:19Z,5/12/2021,12:52:19Z,49543,560,26,May,KrishNaik
565,Tutorial 6- Pyspark With Python-Introduction To Pyspark Mlib,2021-05-11T14:15:15Z,5/11/2021,14:15:15Z,20147,344,23,May,KrishNaik
566,Different Type Of Sampling Techniques With Examples| Statistics Interview Question,2021-05-11T07:43:15Z,5/11/2021,07:43:15Z,27462,814,38,May,KrishNaik
567,Tutorial 5- Pyspark With Python-GroupBy And Aggregate Functions,2021-05-10T14:00:15Z,5/10/2021,14:00:15Z,25927,390,27,May,KrishNaik
568,How To Start Data Science From My Channel- Follow This Order Of Playlist,2021-05-10T07:37:27Z,5/10/2021,07:37:27Z,15599,1046,135,May,KrishNaik
569,"1000+ VideosRegarding Data Science,ML,DL Uploaded In My Channel In 2.5 years🥳 🥳 🥳 🥳 🥳",2021-05-09T17:22:22Z,5/9/2021,17:22:22Z,7397,397,55,May,KrishNaik
570,5 Number Summary And How To handle Outliers Using IQR-Statistics,2021-05-09T14:50:09Z,5/9/2021,14:50:09Z,23260,694,59,May,KrishNaik
571,Stats Interview Series #3-Asked In Interview #shorts⭐ ⭐⭐⭐⭐⭐⭐⭐,2021-05-09T09:14:42Z,5/9/2021,09:14:42Z,15978,341,40,May,KrishNaik
572,Why Deep Learning Is Becoming So Popular?🔥🔥🔥🔥🔥🔥,2021-05-08T14:30:19Z,5/8/2021,14:30:19Z,179116,1663,42,May,KrishNaik
573,Atoti Library- Free Python BI Analytics Platform,2021-05-07T13:45:18Z,5/7/2021,13:45:18Z,12044,444,48,May,KrishNaik
574,50+ Successful Transition Stories To Data Science In 2 months- Ft Ineuron Team ✨🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2021-05-07T07:18:31Z,5/7/2021,07:18:31Z,6338,320,36,May,KrishNaik
575,Top 25 Machine Learning & AI Hackathons To Move To Data Science,2021-05-06T13:30:16Z,5/6/2021,13:30:16Z,16423,634,38,May,KrishNaik
576,Tutorial 4- Pyspark With Python-Pyspark DataFrames- Filter Operations,2021-05-06T08:15:16Z,5/6/2021,08:15:16Z,24787,469,34,May,KrishNaik
577,Tutorial 3- Pyspark With Python-Pyspark DataFrames- Handling Missing Values,2021-05-05T13:30:17Z,5/5/2021,13:30:17Z,36251,612,53,May,KrishNaik
578,Tutorial 2-Pyspark With Python-Pyspark DataFrames- Part 1,2021-05-04T14:35:07Z,5/4/2021,14:35:07Z,59476,950,72,May,KrishNaik
579,Tutorial 1-Pyspark With Python-Pyspark Introduction and Installation,2021-05-04T08:05:43Z,5/4/2021,08:05:43Z,181306,2279,288,May,KrishNaik
580,10 Tips To Learn Python Efficiently And Effectively,2021-05-03T13:30:16Z,5/3/2021,13:30:16Z,26503,1289,51,May,KrishNaik
581,Sunday Live Q&A Ask Anything Related Data Science,2021-05-02T14:54:57Z,5/2/2021,14:54:57Z,7634,370,21,May,KrishNaik
582,"Bernoulli distribution- Mean, Variance And Standard Deviation OF Bernoulli distribution",2021-05-02T07:43:08Z,5/2/2021,07:43:08Z,31376,647,24,May,KrishNaik
583,Introduction To Statistics And Its Types For Starters,2021-05-01T13:30:14Z,5/1/2021,13:30:14Z,80134,2020,54,May,KrishNaik
584,Review Discussion Of Data Scientist Resume- Tips For Preparing A Perfect Resume,2021-04-30T13:30:18Z,4/30/2021,13:30:18Z,12412,385,39,Apr,KrishNaik
585,DataPrep Library- Perform Faster EDA Within No Time,2021-04-30T06:45:20Z,4/30/2021,06:45:20Z,16689,638,50,Apr,KrishNaik
586,Complete Road Map Towards Data Science In 2021,2021-04-29T13:30:17Z,4/29/2021,13:30:17Z,141975,4865,202,Apr,KrishNaik
587,All Type Of Cross Validation With Python All In 1 Video,2021-04-28T13:45:16Z,4/28/2021,13:45:16Z,35492,1095,53,Apr,KrishNaik
588,AutoScraper- Scrap Images From Amazon Ecommerce- End To End Web Scraping Application,2021-04-28T06:42:20Z,4/28/2021,06:42:20Z,9926,282,33,Apr,KrishNaik
589,Complete RoadMap Towards Data Analyst In 2021,2021-04-27T13:30:15Z,4/27/2021,13:30:15Z,72365,3008,151,Apr,KrishNaik
590,Drawdata-Python Library To Draw Dataset In Jupyter Notebook,2021-04-26T11:17:14Z,4/26/2021,11:17:14Z,5189,234,19,Apr,KrishNaik
591,Your GitHub story in 3D- View a 3D Model of your GitHub Contribution graph.,2021-04-26T07:02:29Z,4/26/2021,07:02:29Z,5501,162,20,Apr,KrishNaik
592,Sunday Live Q&A Ask Anything Related Data Science,2021-04-25T16:06:02Z,4/25/2021,16:06:02Z,4495,357,19,Apr,KrishNaik
593,Autoviz-Automatically Visualize Any Dataset With Single Line Of Code,2021-04-25T13:50:12Z,4/25/2021,13:50:12Z,30288,1006,67,Apr,KrishNaik
594,Who Are Data Scientists?,2021-04-24T12:26:55Z,4/24/2021,12:26:55Z,11595,444,42,Apr,KrishNaik
595,AutoScraper and Flask: Create an API From Amazon Website in Less Than 10 Minutes,2021-04-24T08:19:51Z,4/24/2021,08:19:51Z,11389,328,27,Apr,KrishNaik
596,Automating WebScraping Amazon Ecommerce Website Using AutoScrapper,2021-04-23T14:19:11Z,4/23/2021,14:19:11Z,97017,1904,113,Apr,KrishNaik
597,Deep Learning Interview Series #2- Asked In interview,2021-04-23T07:33:59Z,4/23/2021,07:33:59Z,7391,182,45,Apr,KrishNaik
598,Automating Web Scrapping Using AutoScraper Library,2021-04-22T13:53:16Z,4/22/2021,13:53:16Z,22641,746,61,Apr,KrishNaik
599,Discussing All The Types Of Feature Transformation In Machine Learning,2021-04-21T13:37:29Z,4/21/2021,13:37:29Z,49028,1385,59,Apr,KrishNaik
600,All Automated EDA Libraries All At One Place,2021-04-20T14:38:56Z,4/20/2021,14:38:56Z,21841,822,56,Apr,KrishNaik
601,Machine Learning Interview Series#1-Asked in Interview,2021-04-20T08:34:02Z,4/20/2021,08:34:02Z,13764,269,50,Apr,KrishNaik
602,Deployment Of ML Models Using PyWebIO And Flask In Heroku,2021-04-19T13:33:42Z,4/19/2021,13:33:42Z,7053,213,22,Apr,KrishNaik
603,Numba Library- Let's Make Python Faster,2021-04-19T08:31:15Z,4/19/2021,08:31:15Z,10188,302,27,Apr,KrishNaik
604,Text Generation with Transformers (GPT-2) In 10 Lines Of Code,2021-04-18T15:12:48Z,4/18/2021,15:12:48Z,25707,582,51,Apr,KrishNaik
605,Introduction To Machine Learning And Deep Learning For Starters,2021-04-18T09:54:09Z,4/18/2021,09:54:09Z,69737,1326,44,Apr,KrishNaik
606,TFOD 2.0 Custom Object Detection Step By Step Tutorial,2021-04-17T14:45:29Z,4/17/2021,14:45:29Z,138242,2577,417,Apr,KrishNaik
607,Deep Learning Interview Series #1- Asked In Interview,2021-04-17T07:02:15Z,4/17/2021,07:02:15Z,10152,212,36,Apr,KrishNaik
608,Friday Live Q&A Ask Anything Related Data Science,2021-04-16T15:12:28Z,4/16/2021,15:12:28Z,4116,233,7,Apr,KrishNaik
609,Comparing Transfer Learning Models Using Gradio,2021-04-16T08:51:36Z,4/16/2021,08:51:36Z,5055,155,19,Apr,KrishNaik
610,Gradio Library-Interfaces for your Machine Learning Models,2021-04-15T15:45:17Z,4/15/2021,15:45:17Z,21932,603,31,Apr,KrishNaik
611,How To Automate NLP Tasks Using EvalML Library,2021-04-15T08:38:15Z,4/15/2021,08:38:15Z,7038,263,14,Apr,KrishNaik
612,Lazy Predict Python- Understanding Which Models Works Well Without Any Tuning,2021-04-14T14:00:20Z,4/14/2021,14:00:20Z,9816,421,24,Apr,KrishNaik
613,"EvalML AutoML Library To Automate Feature Engineering, Feature Selection,Model Creation And Tuning",2021-04-14T08:19:44Z,4/14/2021,08:19:44Z,17218,618,48,Apr,KrishNaik
614,Joining Bonus- Whether We should Take Joining Bonus? General Q&A,2021-04-14T04:30:16Z,4/14/2021,04:30:16Z,25393,547,68,Apr,KrishNaik
615,Confidence Intervals In Statistics- Part 1,2021-04-13T13:22:33Z,4/13/2021,13:22:33Z,90133,1727,92,Apr,KrishNaik
616,Best Freelancing Work- Earn By Answering Questions,2021-04-13T06:26:16Z,4/13/2021,06:26:16Z,12290,499,46,Apr,KrishNaik
617,"Difference Between fit(), transform(), fit_transform() and predict() methods in Scikit-Learn",2021-04-12T08:11:50Z,4/12/2021,08:11:50Z,62338,2592,122,Apr,KrishNaik
618,What Is Probation Period?General Q&A,2021-04-11T13:15:16Z,4/11/2021,13:15:16Z,43110,913,95,Apr,KrishNaik
619,The Art Of Writing Resume For Data Science- Must For EveryOne,2021-04-10T14:05:51Z,4/10/2021,14:05:51Z,15940,551,24,Apr,KrishNaik
620,Amazing Initiative For Kids- Ineuron K-12 Youtube Channel- Free Content #shorts,2021-04-09T17:12:07Z,4/9/2021,17:12:07Z,9109,262,8,Apr,KrishNaik
621,How To Handle 90 Days Notice Period With HR,2021-04-09T13:55:32Z,4/9/2021,13:55:32Z,133927,4073,309,Apr,KrishNaik
622,Stats Interview Series #2-Asked In Interview,2021-04-09T08:31:20Z,4/9/2021,08:31:20Z,24427,503,86,Apr,KrishNaik
623,"Statistics-Left Skewed And Right Skewed Distribution And Relation With Mean, Median And Mode",2021-04-08T15:01:26Z,4/8/2021,15:01:26Z,74266,1920,63,Apr,KrishNaik
624,Stats Interview Series #1- Asked In Interview,2021-04-08T06:13:26Z,4/8/2021,06:13:26Z,31296,668,65,Apr,KrishNaik
625,Interview Question -Risks In Data Science Projects,2021-04-07T16:42:11Z,4/7/2021,16:42:11Z,5853,141,13,Apr,KrishNaik
626,Shapash- Python Library To Make Machine Learning Interpretable,2021-04-06T13:00:17Z,4/6/2021,13:00:17Z,18583,635,36,Apr,KrishNaik
627,Interesting Fact About Data #shorts,2021-04-06T07:29:25Z,4/6/2021,07:29:25Z,16333,716,200,Apr,KrishNaik
628,Deployment Of ML Models Using PyWebIO And Flask,2021-04-05T15:44:34Z,4/5/2021,15:44:34Z,11367,310,33,Apr,KrishNaik
629,What Is P Value In Statistics In Simple Language?,2021-04-05T10:34:50Z,4/5/2021,10:34:50Z,177362,3855,107,Apr,KrishNaik
630,Creating BMI Calculator Web APP Using Python And PyWebIO,2021-04-04T14:00:14Z,4/4/2021,14:00:14Z,9842,331,29,Apr,KrishNaik
631,You Don't Require A Master's Or Phd To Become Citizen Data Scientist #shorts,2021-04-04T09:39:19Z,4/4/2021,09:39:19Z,16164,635,21,Apr,KrishNaik
632,PyWebIO- Creating WebAPP Using Python Without Using HTML And JS,2021-04-03T14:00:22Z,4/3/2021,14:00:22Z,18904,718,70,Apr,KrishNaik
633,#shorts Believe You Can You Are Halfway Done-Motivation,2021-04-03T09:45:41Z,4/3/2021,09:45:41Z,9643,517,12,Apr,KrishNaik
634,Part 4-Testing ANN Model-Audio Classification Project Using Deep Learning,2021-04-02T06:47:03Z,4/2/2021,06:47:03Z,18369,342,48,Apr,KrishNaik
635,#shorts Three Most Important Points To Remember To Grow You In Your Life,2021-04-01T06:59:57Z,4/1/2021,06:59:57Z,13602,859,16,Apr,KrishNaik
636,Part 3-Model Creation-Audio Classification Project Using Deep Learning,2021-04-01T05:15:18Z,4/1/2021,05:15:18Z,22564,362,43,Apr,KrishNaik
637,Part 2-Data Preprocessing-Audio Classification Project Using Deep Learning,2021-03-31T15:42:24Z,3/31/2021,15:42:24Z,38291,655,50,Mar,KrishNaik
638,Part 1-EDA-Audio Classification Project Using Deep Learning,2021-03-31T10:19:36Z,3/31/2021,10:19:36Z,87749,1889,99,Mar,KrishNaik
639,March 30th- Live Virtual Mock Interview From Mechanical To Data Scientist,2021-03-30T15:14:37Z,3/30/2021,15:14:37Z,12576,271,22,Mar,KrishNaik
640,March 29- Live Virtual Mock Interview For Fresher For Data Science Role-iNeuron Student,2021-03-29T15:25:40Z,3/29/2021,15:25:40Z,15255,550,14,Mar,KrishNaik
641,Follow These Playlist Before Interviews- Guide to Crack Data Science Interviews,2021-03-28T15:09:18Z,3/28/2021,15:09:18Z,13579,471,27,Mar,KrishNaik
642,Rainfall Prediction- Converting A Kaggle Project to End To End Machine Learning Project,2021-03-27T14:58:51Z,3/27/2021,14:58:51Z,42950,1144,36,Mar,KrishNaik
643,Friday Live Q&A Ask Anything RelatedData Science,2021-03-26T15:30:24Z,3/26/2021,15:30:24Z,4643,225,25,Mar,KrishNaik
644,"Colab Pro Now Available In India, Brazil, France, Thailand,Japan,UK- BOON FOR Data Science Aspirants",2021-03-26T06:36:50Z,3/26/2021,06:36:50Z,13632,355,48,Mar,KrishNaik
645,Successful Career Transition Story From Fresher College Student To Data Science-Sameer Singh,2021-03-26T04:57:48Z,3/26/2021,04:57:48Z,9642,260,34,Mar,KrishNaik
646,Amazing Initiative For School Kids By iNeuron,2021-03-25T14:28:59Z,3/25/2021,14:28:59Z,3410,141,23,Mar,KrishNaik
647,"Texthero-Text Preprocessing, Representation And Visualization From Zero to Hero.",2021-03-25T08:47:17Z,3/25/2021,08:47:17Z,9763,365,29,Mar,KrishNaik
648,1 Day Off From Work After 2 months- Start Up Stories#shorts,2021-03-24T12:04:25Z,3/24/2021,12:04:25Z,69982,2518,120,Mar,KrishNaik
649,Lux - Python Library for Intelligent Visual Discovery,2021-03-23T14:56:02Z,3/23/2021,14:56:02Z,16293,583,54,Mar,KrishNaik
650,Devops Vs MLOPS- Understand The Differences And Why IT is Important,2021-03-21T07:58:05Z,3/21/2021,07:58:05Z,56663,1270,63,Mar,KrishNaik
651,Day 4- MLOPS Continuous Integration And Model Tracking Using MLFlow- Machine Learning,2021-03-19T16:44:02Z,3/19/2021,16:44:02Z,14295,279,39,Mar,KrishNaik
652,Day 3- MLOPS End To End Implementation With Deployment- Machine Learning,2021-03-18T16:42:36Z,3/18/2021,16:42:36Z,16525,312,29,Mar,KrishNaik
653,Day 2- MLOPS End To End Implementation From Basics- Machine Learning,2021-03-17T16:17:21Z,3/17/2021,16:17:21Z,23299,507,22,Mar,KrishNaik
654,Day 1- MLOPS End To End Implementation- Machine Learning,2021-03-16T16:14:31Z,3/16/2021,16:14:31Z,54100,864,84,Mar,KrishNaik
655,14+ ML And DL End To End Projects From My Channel,2021-03-15T14:08:18Z,3/15/2021,14:08:18Z,22087,920,32,Mar,KrishNaik
656,How To Revise Data Science  Concepts And Algorithms Efficiently Before Interviews-Most Important🔥🔥🔥🔥,2021-03-14T14:15:16Z,3/14/2021,14:15:16Z,17294,700,35,Mar,KrishNaik
657,What is the Interviewer Looking For In A Data Science Interview?,2021-03-13T13:30:17Z,3/13/2021,13:30:17Z,13856,620,41,Mar,KrishNaik
658,MLOps Live Community Session Announcement,2021-03-12T16:11:50Z,3/12/2021,16:11:50Z,15537,396,23,Mar,KrishNaik
659,Waste Classification Machine Learning Classification Project-Waste Recycling,2021-03-11T16:26:43Z,3/11/2021,16:26:43Z,14044,327,12,Mar,KrishNaik
660,SVM Kernal- Polynomial And RBF Implementation Using Sklearn- Machine Learning,2021-03-10T13:38:36Z,3/10/2021,13:38:36Z,43575,1045,43,Mar,KrishNaik
661,SVM Kernels In-depth Intuition- Polynomial Kernels Part 3 | Machine Learning Data Science,2021-03-10T05:00:16Z,3/10/2021,05:00:16Z,66678,1617,63,Mar,KrishNaik
662,Live AWS For Data Science - Deploying Machine Learning Application In EC2 Instance,2021-03-04T15:21:46Z,3/4/2021,15:21:46Z,37112,1294,78,Mar,KrishNaik
663,Amazing Data Science End To End Project From Starters In ML and Deep Learning- Agriculture Domain,2021-03-03T15:25:34Z,3/3/2021,15:25:34Z,51604,1498,84,Mar,KrishNaik
664,Face Recognition Attendance Based Project In Machine Learning,2021-03-02T12:58:26Z,3/2/2021,12:58:26Z,144356,3126,225,Mar,KrishNaik
665,Monday Night Live Q&A - Ask Anything Related  To Data Science,2021-03-01T15:25:00Z,3/1/2021,15:25:00Z,6682,212,16,Mar,KrishNaik
666,Step 6- TensorFlow 2 Detection Model Zoo- Object Detection,2021-03-01T13:00:20Z,3/1/2021,13:00:20Z,12550,165,26,Mar,KrishNaik
667,Introduction To MLflow-An Open Source Platform for the Machine Learning Lifecycle,2021-03-01T04:30:17Z,3/1/2021,04:30:17Z,65837,1231,25,Mar,KrishNaik
668,Arpit Gupta's Successful Career Transition To Data Science After Many Rejection-Finally 4 Job Offers,2021-02-27T07:29:13Z,2/27/2021,07:29:13Z,8804,161,15,Feb,KrishNaik
669,"Affordable Business Analytics Master,DSA And Competitive Programming And Mern Stack- Join The Demo",2021-02-27T04:01:50Z,2/27/2021,04:01:50Z,2902,95,17,Feb,KrishNaik
670,"Secure Hash Algorithms Using Python- SHA256,SHA384,SHA224,SHA512,SHA1- Hashing In BlockChain",2021-02-26T15:30:58Z,2/26/2021,15:30:58Z,10290,212,16,Feb,KrishNaik
671,"Day 2-9 Hours Live Community Session- Power BI Usecases And Interview Prep, Competitive Programming",2021-02-26T15:23:38Z,2/26/2021,15:23:38Z,9414,263,3,Feb,KrishNaik
672,"9 Hours Live Community Session- Interview Questions On Sql, Power BI End to End Project,Mern Stack",2021-02-25T17:09:44Z,2/25/2021,17:09:44Z,25392,719,9,Feb,KrishNaik
673,"Live Community Session On 25th And 26th Feb From 1pm- Projects on Power BI, Tableau, Mern Stack",2021-02-25T04:53:32Z,2/25/2021,04:53:32Z,6637,221,26,Feb,KrishNaik
674,A Brief Intro About My Channel If You Are New- Data Science #shorts,2021-02-25T04:00:13Z,2/25/2021,04:00:13Z,20595,702,32,Feb,KrishNaik
675,Successful Transition From Mechanical Engineering To Data Science In Ireland Dublin- Ft:iNeuron,2021-02-24T05:00:15Z,2/24/2021,05:00:15Z,23596,409,36,Feb,KrishNaik
676,Logging Implementation In Python,2021-02-23T16:36:52Z,2/23/2021,16:36:52Z,24719,429,21,Feb,KrishNaik
677,Live Discussion- Transition From Web Developer To Data Scientist In Sweden- Ft: Ineuron,2021-02-23T15:31:28Z,2/23/2021,15:31:28Z,8037,231,5,Feb,KrishNaik
678,Inderpreet Successful Career Transition From A Freshers To Data Science With 5 Job Offers,2021-02-20T04:30:15Z,2/20/2021,04:30:15Z,12147,279,19,Feb,KrishNaik
679,PIP Freeze- Creating Packages(Requirements.txt) For The Application,2021-02-19T15:04:12Z,2/19/2021,15:04:12Z,25324,359,40,Feb,KrishNaik
680,Sumit Successful Career Transition From BCA To Data Science- Ft: Ineuron,2021-02-18T15:30:13Z,2/18/2021,15:30:13Z,5123,129,8,Feb,KrishNaik
681,Successful Transition Story From Non Tech To Data Science Director With 20+ Year Experience In UK,2021-02-18T13:00:14Z,2/18/2021,13:00:14Z,7032,219,23,Feb,KrishNaik
682,Successful Career Transition Of Kartik From Civil Engineering To Data Science With Career Gap,2021-02-18T06:47:09Z,2/18/2021,06:47:09Z,21728,392,58,Feb,KrishNaik
683,PerceptiLabs-The Best Machine Learning Visual Modeling Tool-Train Deep Learning Neural Network,2021-02-18T04:30:14Z,2/18/2021,04:30:14Z,22783,656,26,Feb,KrishNaik
684,Session On Different Types Of Loss Function In Deep Learning,2021-02-16T04:30:15Z,2/16/2021,04:30:15Z,52210,943,51,Feb,KrishNaik
685,Sunday Late Night Live Q&A - Ask Anything Related  To Data Science,2021-02-14T17:18:19Z,2/14/2021,17:18:19Z,7327,239,28,Feb,KrishNaik
686,Pdf Password Protection Using Python,2021-02-13T15:16:08Z,2/13/2021,15:16:08Z,8267,315,17,Feb,KrishNaik
687,10+ year experience Raghu Who Made Transition Into Data Science As A Director- Ft: Ineuron,2021-02-12T16:00:12Z,2/12/2021,16:00:12Z,12876,217,20,Feb,KrishNaik
688,Feb12- Live Virtual Mock Interview To Real Interview For Data Scientist- Hired By iNeuron-Commerce,2021-02-12T15:40:18Z,2/12/2021,15:40:18Z,180911,5805,242,Feb,KrishNaik
689,"Recent Jobs On Data Science,Data Analyst And Data Engineers In Google- Apply For It",2021-02-12T05:52:02Z,2/12/2021,05:52:02Z,10114,240,47,Feb,KrishNaik
690,Step 5-Final TFOD Set Up With Tensorflow 2.0 In Windows- COCO API installation Object Detection API,2021-02-11T15:24:18Z,2/11/2021,15:24:18Z,15576,180,65,Feb,KrishNaik
691,"Upcoming Community Sessions Announcements For Everyone- Data Science, Machine Learning,Feat: Ineuron",2021-02-10T15:13:22Z,2/10/2021,15:13:22Z,5476,386,60,Feb,KrishNaik
692,Live 15 hour Session In Implementing End To End Data Science Projects- Community Event,2021-02-09T18:37:10Z,2/9/2021,18:37:10Z,120940,3202,85,Feb,KrishNaik
693,15 hours Live Session On Data Science Projects- Community Event- Feat Ineuron Sudhanshu And Team,2021-02-08T14:27:03Z,2/8/2021,14:27:03Z,15092,997,111,Feb,KrishNaik
694,Feb 8- Live Virtual Mock Interview For Data Science Role,2021-02-08T14:02:03Z,2/8/2021,14:02:03Z,15594,382,35,Feb,KrishNaik
695,Step 3-TFOD Set Up With Tensorflow 2.0 In Windows-Installing Tensorflow Object Detection API,2021-02-07T18:42:58Z,2/7/2021,18:42:58Z,11596,190,15,Feb,KrishNaik
696,Step 4-TFOD Set Up With Tensorflow 2.0 In Windows-Protobuf  Installation And Compilation,2021-02-07T18:30:12Z,2/7/2021,18:30:12Z,12307,189,37,Feb,KrishNaik
697,Python Zip Function- Easy Parallel Iteration for Multiple Iterators,2021-02-07T15:23:28Z,2/7/2021,15:23:28Z,5446,139,6,Feb,KrishNaik
698,Placement Seasons-Its Ok If You Are Not From Tier 1 College-Strategy To Prepare For Placements,2021-02-07T14:17:11Z,2/7/2021,14:17:11Z,3756,221,31,Feb,KrishNaik
699,Step 2-TFOD Set Up With Tensorflow 2.0 In Windows-Installing Cuda Toolkit And CuDnn,2021-02-06T12:30:12Z,2/6/2021,12:30:12Z,16880,220,21,Feb,KrishNaik
700,Step 1-Tensorflow Object Detection Set Up With Tensorflow 2.0 In Windows-Creating The Environment,2021-02-06T07:35:14Z,2/6/2021,07:35:14Z,39664,542,35,Feb,KrishNaik
701,Feb 4th Live Virtual Interview Of Freshers For Data Science Role,2021-02-04T14:31:53Z,2/4/2021,14:31:53Z,21941,731,25,Feb,KrishNaik
702,3000+ Research Datasets For Machine Learning Researchers By Papers With Code,2021-02-04T07:41:29Z,2/4/2021,07:41:29Z,19858,716,29,Feb,KrishNaik
703,Feb 3- Live Virtual Mock Interview Of Freshers For Data Science Role,2021-02-03T16:10:59Z,2/3/2021,16:10:59Z,37760,832,37,Feb,KrishNaik
704,Successful Career Transition From Fresher To Data Science With 4 years Gap- ft Saket & iNeuron,2021-02-03T04:52:07Z,2/3/2021,04:52:07Z,14773,466,58,Feb,KrishNaik
